CAD CDW ID,Event Clearance Group,Event Clearance SubGroup,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Hundred Block Location,District/Sector,Event Clearance Date,Zone/Beat,Census Tract,Longitude,Latitude
109436,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383533,2010383533,460,TRAFFIC (MOVING) VIOLATION,8XX BLOCK OF NW 48TH ST,J,11/02/2010 11:51:00 PM,J2,4700.2020,-122.367401163,47.66365313
109453,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383472,2010383472,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF ROY ST,D,11/02/2010 09:46:00 PM,D1,7200.1008,-122.348217294,47.625425415
109456,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383468,2010383468,460,TRAFFIC (MOVING) VIOLATION,63XX BLOCK OF 35TH AVE SW,F,11/02/2010 09:55:00 PM,F1,10700.5012,-122.376422573,47.545593276
109460,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383486,2010383486,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF W LEE ST,Q,11/02/2010 09:59:00 PM,Q3,5802.2010,-122.372706455,47.630541479
109463,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383498,2010383498,460,TRAFFIC (MOVING) VIOLATION,54XX BLOCK OF LEARY AVE NW,J,11/02/2010 10:05:00 PM,J2,4700.5013,-122.383493727,47.667830183
109468,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383510,2010383510,460,TRAFFIC (MOVING) VIOLATION,50XX BLOCK OF S ANGELINE ST,R,11/02/2010 10:16:00 PM,R3,10200.6003,-122.270065399,47.559416269
109474,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383239,2010383239,430,ACCIDENT INVESTIGATION,86XX BLOCK OF DAYTON AVE N,B,11/02/2010 10:27:00 PM,B3,1700.3001,-122.352616774,47.692045679
109482,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383408,2010383408,430,ACCIDENT INVESTIGATION,33XX BLOCK OF 27TH AVE S,R,11/02/2010 10:43:00 PM,R2,10000.1011,-122.297731721,47.573496434
109486,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383545,2010383545,460,TRAFFIC (MOVING) VIOLATION,30XX BLOCK OF 15TH AVE W,Q,11/02/2010 10:51:00 PM,Q2,5802.2001,-122.376367252,47.647572367
109493,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383553,2010383553,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF NW 75TH ST,B,11/02/2010 11:08:00 PM,B3,3000.3004,-122.37625223,47.683239342
109498,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383503,2010383503,430,ACCIDENT INVESTIGATION,15XX BLOCK OF 12TH AVE,C,11/02/2010 11:19:00 PM,C2,7500.4006,-122.316845009,47.614683851
109502,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383448,2010383448,430,ACCIDENT INVESTIGATION,65XX BLOCK OF DAYTON AVE N,J,11/02/2010 11:26:00 PM,J1,3500.5012,-122.352649248,47.67647539
109504,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383598,2010383598,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF E HOWELL ST,E,11/02/2010 11:33:00 PM,E1,7400.5007,-122.326510333,47.617738201
109509,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383613,2010383613,460,TRAFFIC (MOVING) VIOLATION,90XX BLOCK OF DELRIDGE WAY SW,F,11/02/2010 11:50:00 PM,F2,11400.3017,-122.3596266,47.522334226
109520,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383508,2010383508,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF E COLUMBIA ST,E,11/02/2010 10:11:00 PM,E2,8600.2001,-122.320312637,47.609239826
109542,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383597,2010383597,460,TRAFFIC (MOVING) VIOLATION,30XX BLOCK OF NE 120TH ST,L,11/02/2010 11:33:00 PM,L2,700.3007,-122.295859111,47.715585476
109555,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383420,2010383420,460,TRAFFIC (MOVING) VIOLATION,43XX BLOCK OF AURORA AVE N,J,11/02/2010 08:55:00 PM,J3,4900.1014,-122.347335406,47.659812427
109564,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383394,2010383394,430,ACCIDENT INVESTIGATION,3XX BLOCK OF E ROY ST,E,11/02/2010 09:14:00 PM,E1,7400.7003,-122.327245116,47.625119028
109570,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383447,2010383447,460,TRAFFIC (MOVING) VIOLATION,82XX BLOCK OF 8TH AVE NW,B,11/02/2010 09:29:00 PM,B3,2900.3005,-122.365997491,47.688745916
109571,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383431,2010383431,460,TRAFFIC (MOVING) VIOLATION,22XX BLOCK OF SW ORCHARD ST,F,11/02/2010 09:30:00 PM,F1,10700.1013,-122.361868821,47.537757901
109573,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383467,2010383467,460,TRAFFIC (MOVING) VIOLATION,29XX BLOCK OF 1ST AVE S,O,11/02/2010 09:40:00 PM,O2,9300.3038,-122.334202474,47.576651555
109586,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383569,2010383569,460,TRAFFIC (MOVING) VIOLATION,39XX BLOCK OF SW ADMIRAL WAY,W,11/02/2010 11:07:00 PM,W1,9600.1000,-122.382207693,47.581162299
109587,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383575,2010383575,460,TRAFFIC (MOVING) VIOLATION,38XX BLOCK OF FREMONT AVE N,J,11/02/2010 11:13:00 PM,J3,4900.2007,-122.349912705,47.653434902
109592,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383646,2010383646,460,TRAFFIC (MOVING) VIOLATION,94XX BLOCK OF AURORA AVE N,N,11/03/2010 12:33:00 AM,N3,1300.2008,-122.344603723,47.697446426
109596,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383632,2010383632,460,TRAFFIC (MOVING) VIOLATION,38XX BLOCK OF 11TH AVE W,Q,11/03/2010 12:11:00 AM,Q2,5900.1011,-122.371539268,47.653863109
109597,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383621,2010383621,460,TRAFFIC (MOVING) VIOLATION,67XX BLOCK OF DELRIDGE WAY SW,F,11/03/2010 12:11:00 AM,F1,10800.2009,-122.36122259,47.542403876
109607,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383645,2010383645,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF HIGHLAND DR,D,11/03/2010 12:34:00 AM,D1,6700.3001,-122.344232839,47.629727308
109617,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383675,2010383675,460,TRAFFIC (MOVING) VIOLATION,21XX BLOCK OF AURORA AVE N,Q,11/03/2010 01:17:00 AM,Q2,6000.1008,-122.3449729,47.638256505
109619,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383665,2010383665,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF E UNION ST,E,11/03/2010 01:22:00 AM,E2,8600.1001,-122.316107216,47.612898636
109622,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383653,2010383653,450,DRIVING WHILE UNDER INFLUENCE (DUI),22XX BLOCK OF SW WEBSTER ST,F,11/03/2010 02:09:00 AM,F1,10700.2000,-122.362150139,47.535515058
109623,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383682,2010383682,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF E PIKE ST,C,11/03/2010 02:13:00 AM,C2,7500.4006,-122.3174884,47.614099103
109629,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383728,2010383728,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF S WASHINGTON ST,K,11/03/2010 02:38:00 AM,K3,9200.2014,-122.331393297,47.600878871
109633,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383491,2010383491,430,ACCIDENT INVESTIGATION,2XX BLOCK OF BELL ST,M,11/03/2010 03:08:00 AM,M2,7200.2022,-122.345223492,47.614372206
109634,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383748,2010383748,460,TRAFFIC (MOVING) VIOLATION,109XX BLOCK OF AURORA AVE N,N,11/03/2010 03:26:00 AM,N1,402.2005,-122.344760034,47.709059717
109635,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383745,2010383745,460,TRAFFIC (MOVING) VIOLATION,18XX BLOCK OF N NORTHGATE WAY,N,11/03/2010 03:29:00 AM,N1,1200.5002,-122.335093932,47.708169128
109642,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383536,2010383536,450,DRIVING WHILE UNDER INFLUENCE (DUI),83XX BLOCK OF DAYTON AVE N,B,11/03/2010 03:57:00 AM,B3,2800.5003,-122.352602956,47.689474055
109643,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383772,2010383772,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF NW 103RD ST,N,11/03/2010 03:59:00 AM,N2,1700.7001,-122.358068901,47.703651222
109646,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383778,2010383778,460,TRAFFIC (MOVING) VIOLATION,61XX BLOCK OF SWIFT AVE S,O,11/03/2010 04:09:00 AM,O3,10400.4000,-122.309401747,47.547784077
109649,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383794,2010383794,460,TRAFFIC (MOVING) VIOLATION,44XX BLOCK OF 4TH AVE S,O,11/03/2010 04:24:00 AM,O2,9300.3107,-122.329368516,47.563804288
109658,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383841,2010383841,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF COLUMBIA ST,K,11/03/2010 05:44:00 AM,K2,8100.2031,-122.331049078,47.604893856
109660,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383863,2010383863,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF YESLER WAY,K,11/03/2010 06:11:00 AM,K3,8100.1047,-122.336454736,47.601720428
109662,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383504,2010383504,450,DRIVING WHILE UNDER INFLUENCE (DUI),35XX BLOCK OF SW HUDSON ST,W,11/03/2010 06:39:00 AM,W2,10500.1011,-122.37689846,47.557432706
109665,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383905,2010383905,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF AURORA BR,J,11/03/2010 07:32:00 AM,J3,4900.2009,-122.347310496,47.649945392
109666,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383935,2010383935,430,ACCIDENT INVESTIGATION,42XX BLOCK OF S MEAD ST,R,11/03/2010 08:13:00 AM,R3,10300.2006,-122.279031626,47.5504335
109667,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383880,2010383880,430,ACCIDENT INVESTIGATION,55XX BLOCK OF AIRPORT WAY S,O,11/03/2010 08:18:00 AM,O2,10900.2007,-122.320372511,47.552719459
109669,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383942,2010383942,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW MORGAN ST,F,11/03/2010 08:23:00 AM,F1,10600.2000,-122.37711821,47.544694714
109675,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383832,2010383832,460,TRAFFIC (MOVING) VIOLATION,39XX BLOCK OF S OTHELLO ST,S,11/03/2010 05:25:00 AM,S2,11000.2000,-122.282344886,47.537044021
109685,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383896,2010383896,460,TRAFFIC (MOVING) VIOLATION,36XX BLOCK OF BEACON AVE S,R,11/03/2010 07:22:00 AM,R2,10000.3000,-122.306495729,47.566588652
109690,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383874,2010383874,430,ACCIDENT INVESTIGATION,55XX BLOCK OF 20TH AVE NW,B,11/03/2010 07:50:00 AM,B2,4700.5015,-122.382172536,47.669062918
109694,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383934,2010383934,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF E PIKE ST,C,11/03/2010 07:59:00 AM,C2,7500.4006,-122.3174884,47.614099103
109696,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383769,2010383769,460,TRAFFIC (MOVING) VIOLATION,44XX BLOCK OF 4TH AVE S,O,11/03/2010 04:43:00 AM,O2,9300.3107,-122.329368516,47.563804288
109698,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383816,2010383816,460,TRAFFIC (MOVING) VIOLATION,1XX BLOCK OF LENORA ST,M,11/03/2010 04:56:00 AM,M3,8002.1003,-122.343482362,47.612169596
109702,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383741,2010383741,430,ACCIDENT INVESTIGATION,25XX BLOCK OF SW HUDSON ST,W,11/03/2010 05:52:00 AM,W2,10800.3006,-122.364894564,47.557478159
109706,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383855,2010383855,460,TRAFFIC (MOVING) VIOLATION,1XX BLOCK OF COLUMBIA ST,K,11/03/2010 06:11:00 AM,K3,8100.1051,-122.334379609,47.603500717
109711,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383891,2010383891,460,TRAFFIC (MOVING) VIOLATION,56XX BLOCK OF AIRPORT WAY S,O,11/03/2010 07:16:00 AM,O2,10400.4013,-122.31933194,47.551679396
109723,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383650,2010383650,460,TRAFFIC (MOVING) VIOLATION,15XX BLOCK OF BROADWAY,C,11/03/2010 12:51:00 AM,C2,8400.1000,-122.32078951,47.614655489
109724,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383655,2010383655,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF E UNION ST,E,11/03/2010 12:59:00 AM,E2,8600.1001,-122.316107216,47.612898636
109726,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383505,2010383505,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF NW MARKET ST,B,11/03/2010 01:02:00 AM,B3,3400.2005,-122.364558426,47.668651604
109738,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383401,2010383401,450,DRIVING WHILE UNDER INFLUENCE (DUI),117XX BLOCK OF AURORA AVE N,N,11/03/2010 03:48:00 AM,N1,402.2005,-122.344896102,47.717174471
109767,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383887,2010383887,460,TRAFFIC (MOVING) VIOLATION,62XX BLOCK OF AIRPORT WAY S,O,11/03/2010 08:12:00 AM,O3,10900.2001,-122.314300144,47.547707552
109772,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383525,2010383525,450,DRIVING WHILE UNDER INFLUENCE (DUI),10XX BLOCK OF JAMES ST,E,11/03/2010 01:42:00 AM,E3,8500.2010,-122.323085449,47.606250964
109779,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383660,2010383660,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF BELL ST,M,11/03/2010 01:22:00 AM,M2,8001.2001,-122.345223492,47.614372206
109781,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383691,2010383691,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF MERCER ST,D,11/03/2010 01:48:00 AM,D2,7300.3000,-122.334050624,47.624265962
109786,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383588,2010383588,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF S GRAHAM ST,O,11/03/2010 02:44:00 AM,O3,10400.3002,-122.300466395,47.546375681
109790,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383740,2010383740,460,TRAFFIC (MOVING) VIOLATION,64XX BLOCK OF FAUNTLEROY WAY SW,W,11/03/2010 03:12:00 AM,W3,10600.4000,-122.386482288,47.54499649
109801,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383765,2010383765,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF HARVARD AVE E,E,11/03/2010 04:01:00 AM,E1,7400.3000,-122.322215421,47.620482268
109818,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000378551,2010378551,430,ACCIDENT INVESTIGATION,3XX BLOCK OF E THOMAS ST,E,10/30/2010 06:32:00 AM,E1,7400.5004,-122.327219799,47.620828886
109830,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383932,2010383932,430,ACCIDENT INVESTIGATION,17XX BLOCK OF SW BARTON ST,F,11/03/2010 08:37:00 AM,F2,11400.4001,-122.357142898,47.521031344
109841,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385341,2010385341,460,TRAFFIC (MOVING) VIOLATION,33XX BLOCK OF S MCCLELLAN ST,R,11/04/2010 09:28:00 AM,R1,9500.1037,-122.290332247,47.578343082
109845,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385372,2010385372,460,TRAFFIC (MOVING) VIOLATION,15XX BLOCK OF 3RD AVE,K,11/04/2010 09:55:00 AM,K1,8100.2005,-122.338247307,47.610246302
109847,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385362,2010385362,460,TRAFFIC (MOVING) VIOLATION,33XX BLOCK OF S HORTON ST,R,11/04/2010 10:02:00 AM,R1,9500.401,-122.290428754,47.573780949
109862,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000385295,2010385295,430,ACCIDENT INVESTIGATION,9XX BLOCK OF SENECA ST,D,11/04/2010 12:07:00 PM,D3,8300.3003,-122.328110434,47.610068602
109870,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383963,2010383963,460,TRAFFIC (MOVING) VIOLATION,3XX BLOCK OF S HOLGATE ST,K,11/03/2010 08:46:00 AM,K3,9300.2029,-122.329062453,47.586169868
109876,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383961,2010383961,430,ACCIDENT INVESTIGATION,47XX BLOCK OF DELRIDGE WAY SW,F,11/03/2010 10:21:00 AM,F1,9900.2018,-122.362872755,47.561083033
109879,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384060,2010384060,430,ACCIDENT INVESTIGATION,41XX BLOCK OF NE 50TH ST,L,11/03/2010 10:45:00 AM,L3,4100.4008,-122.282838138,47.664887229
109883,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384054,2010384054,430,ACCIDENT INVESTIGATION,12XX BLOCK OF MADISON ST,D,11/03/2010 11:25:00 AM,D3,8400.1028,-122.323473241,47.610034574
109885,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000383962,2010383962,430,ACCIDENT INVESTIGATION,12XX BLOCK OF 6TH AVE,K,11/03/2010 11:32:00 AM,K1,8200.3006,-122.332317777,47.608801893
109886,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384024,2010384024,430,ACCIDENT INVESTIGATION,XX BLOCK OF S HOLGATE ST,K,11/03/2010 12:03:00 PM,K3,9300.1013,-122.32139232,47.586100475
109897,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385135,2010385135,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF SW ROXBURY ST,F,11/04/2010 03:24:00 AM,F3,11300.2009,-122.350656416,47.51733322
109902,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385149,2010385149,460,TRAFFIC (MOVING) VIOLATION,44XX BLOCK OF 4TH AVE S,O,11/04/2010 05:09:00 AM,O2,9300.3107,-122.329368516,47.563804288
109909,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385257,2010385257,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF RAINIER AVE S,R,11/04/2010 07:37:00 AM,R1,10100.4,-122.291970539,47.57039062
109923,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384251,2010384251,460,TRAFFIC (MOVING) VIOLATION,26XX BLOCK OF S MCCLELLAN ST,O,11/03/2010 01:38:00 PM,O1,9500.5004,-122.298153666,47.578348927
109928,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384253,2010384253,460,TRAFFIC (MOVING) VIOLATION,41XX BLOCK OF 50TH AVE S,R,11/03/2010 02:07:00 PM,R1,10100.1005,-122.270737868,47.565881112
109930,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384094,2010384094,430,ACCIDENT INVESTIGATION,12XX BLOCK OF E JEFFERSON ST,E,11/03/2010 02:33:00 PM,E3,8600.1017,-122.316781442,47.606201985
109933,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384337,2010384337,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF DENNY WAY,M,11/03/2010 02:47:00 PM,M1,7200.2006,-122.347623101,47.618570761
109937,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000385330,2010385330,430,ACCIDENT INVESTIGATION,5XX BLOCK OF FAIRVIEW AVE N,D,11/04/2010 09:52:00 AM,D2,7300.3,-122.334290547,47.624538509
109946,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000385402,2010385402,430,ACCIDENT INVESTIGATION,44XX BLOCK OF MARY GATES MEMORIAL DR NE,L,11/04/2010 11:19:00 AM,L3,4200.3013,-122.292867107,47.661241208
109960,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000383999,2010383999,460,TRAFFIC (MOVING) VIOLATION,46XX BLOCK OF S HOLLY ST,S,11/03/2010 03:07:00 PM,S1,11101.5014,-122.275374662,47.542462474
109962,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384220,2010384220,430,ACCIDENT INVESTIGATION,15XX BLOCK OF 12TH AVE,C,11/03/2010 03:18:00 PM,C2,7500.4006,-122.316845009,47.614683851
109978,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384381,2010384381,430,ACCIDENT INVESTIGATION,45XX BLOCK OF LEARY WAY NW,J,11/03/2010 05:10:00 PM,J2,4700.2025,-122.367865163,47.662194076
109982,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384592,2010384592,430,ACCIDENT INVESTIGATION,39XX BLOCK OF AIRPORT WAY S,O,11/03/2010 05:47:00 PM,O2,9300.3067,-122.322683683,47.568512356
110000,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384761,2010384761,430,ACCIDENT INVESTIGATION,21XX BLOCK OF 26TH AVE S,R,11/03/2010 08:04:00 PM,R1,9500.6047,-122.299022271,47.584358022
110002,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384786,2010384786,460,TRAFFIC (MOVING) VIOLATION,30XX BLOCK OF NE 145TH ST,L,11/03/2010 08:23:00 PM,L1,100.4001,-122.295162471,47.733772678
110003,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384797,2010384797,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF BROADWAY,E,11/03/2010 08:32:00 PM,E2,8600.2001,-122.320762982,47.611167868
110004,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384794,2010384794,460,TRAFFIC (MOVING) VIOLATION,26XX BLOCK OF S ORCAS ST,S,11/03/2010 08:32:00 PM,S1,10400.2003,-122.296883322,47.550887829
110010,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384571,2010384571,430,ACCIDENT INVESTIGATION,14XX BLOCK OF MADISON ST,E,11/03/2010 06:57:00 PM,E2,8600.2001,-122.320762982,47.611167868
110012,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385241,2010385241,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF E SPRING ST,E,11/04/2010 07:24:00 AM,E2,8600.2001,-122.316780186,47.61156261
110013,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384437,2010384437,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF 12TH AVE,E,11/03/2010 09:36:00 PM,E2,7500.4012,-122.316784619,47.613496502
110026,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384762,2010384762,430,ACCIDENT INVESTIGATION,29XX BLOCK OF RAINIER AVE S,R,11/03/2010 08:51:00 PM,R1,9500.5005,-122.297273146,47.577199674
110032,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384836,2010384836,460,TRAFFIC (MOVING) VIOLATION,86XX BLOCK OF RAINIER AVE S,S,11/03/2010 09:02:00 PM,S3,11800.6011,-122.269982026,47.524739041
110037,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384740,2010384740,430,ACCIDENT INVESTIGATION,24XX BLOCK OF 6TH AVE N,Q,11/03/2010 09:23:00 PM,Q2,6000.101,-122.344398181,47.640324916
110039,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384851,2010384851,460,TRAFFIC (MOVING) VIOLATION,3XX BLOCK OF WALL ST,M,11/03/2010 09:25:00 PM,M1,7200.2014,-122.347029955,47.616025832
110041,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384662,2010384662,430,ACCIDENT INVESTIGATION,1XX BLOCK OF 21ST AVE,G,11/03/2010 09:35:00 PM,G1,8700.2014,-122.30504533,47.601671074
110046,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384892,2010384892,460,TRAFFIC (MOVING) VIOLATION,125XX BLOCK OF AURORA AVE N,N,11/03/2010 10:04:00 PM,N1,600.3004,-122.344946833,47.720481995
110048,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384899,2010384899,460,TRAFFIC (MOVING) VIOLATION,30XX BLOCK OF S EDMUNDS ST,R,11/03/2010 10:11:00 PM,R2,10300.4005,-122.291917101,47.558673096
110061,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384394,2010384394,430,ACCIDENT INVESTIGATION,40XX BLOCK OF WOODLAND PARK AVE N,J,11/03/2010 03:38:00 PM,J3,5400.5003,-122.344649402,47.656017955
110086,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000384835,2010384835,430,ACCIDENT INVESTIGATION,26XX BLOCK OF 10TH AVE E,C,11/04/2010 12:26:00 AM,C1,6100.2012,-122.319594092,47.643841232
110094,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385090,2010385090,460,TRAFFIC (MOVING) VIOLATION,22XX BLOCK OF 15TH AVE W,Q,11/04/2010 02:04:00 AM,Q2,5802.2004,-122.376154137,47.639655923
110102,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000384853,2010384853,460,TRAFFIC (MOVING) VIOLATION,128XX BLOCK OF AURORA AVE N,N,11/03/2010 09:26:00 PM,N1,600.1021,-122.344971871,47.72275671
110104,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000385062,2010385062,460,TRAFFIC (MOVING) VIOLATION,135XX BLOCK OF ERICKSON PL NE,L,11/04/2010 01:26:00 AM,L1,100.2011,-122.291485845,47.727433083
